ID,Número de Caso,Fecha,Tipo Principal,Descripción,Ubicación,¿Hubo Arresto?,Violencia Doméstica,Distrito,Barrio,Área Comunitaria,Latitud,Longitud,Año,Mes,Día,Hora,Día de la Semana,¿Es Fin de Semana?
10366131,HZ102083,2016-01-02 20:09:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,Sí,No,10.0,22.0,29.0,41.851463959,-87.73053169,2016,1,2,20,Sábado,Sí
9671164,HX320711,2014-06-27 09:45:00,BATTERY,SIMPLE,RESTAURANT,Sí,No,1.0,42.0,32.0,41.882774244,-87.629427024,2014,6,27,9,Viernes,No
10591407,HZ342652,2016-07-08 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,16.0,45.0,11.0,41.975238773,-87.755947286,2016,7,8,17,Viernes,No
9336203,HW479600,2013-10-01 19:50:00,BATTERY,SIMPLE,PARK PROPERTY,No,No,25.0,37.0,19.0,41.921202855,-87.760976315,2013,10,1,19,Martes,No
9788620,HX438258,2014-09-03 10:00:00,THEFT,FROM BUILDING,RESIDENCE,No,No,5.0,9.0,49.0,41.71199783,-87.627231647,2014,9,3,10,Miércoles,No
9085018,HW229355,2013-04-12 00:15:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,No,No,17.0,39.0,16.0,41.954365662,-87.723963925,2013,4,12,0,Viernes,No
8819627,HV492876,2012-09-26 17:00:00,BATTERY,SIMPLE,SIDEWALK,Sí,No,7.0,17.0,67.0,41.76783304,-87.661469314,2012,9,26,17,Miércoles,No
9214124,HW360436,2013-07-11 15:00:00,THEFT,$500 AND UNDER,STREET,No,No,20.0,48.0,77.0,41.977131561,-87.666676972,2013,7,11,15,Jueves,No
8585016,HV259125,2012-04-26 13:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",Sí,No,17.0,33.0,16.0,41.952124569,-87.706298949,2012,4,26,13,Jueves,No
10620327,HZ373546,2016-08-01 05:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,12.0,42.0,28.0,41.889053331,-87.642120381,2016,8,1,5,Lunes,No
9588559,HX239014,2014-04-25 14:00:00,THEFT,POCKET-PICKING,CTA BUS,No,No,7.0,16.0,67.0,41.779153403,-87.65449147,2014,4,25,14,Viernes,No
8828434,HV501051,2012-10-02 10:30:00,THEFT,$500 AND UNDER,DRUG STORE,No,No,12.0,2.0,28.0,41.866331725,-87.666379171,2012,10,2,10,Martes,No
8539142,HV215719,2012-03-26 10:30:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,No,No,18.0,27.0,8.0,41.902619567,-87.645107472,2012,3,26,10,Lunes,No
9081873,HW226581,2013-04-09 21:54:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,No,No,14.0,35.0,22.0,41.929334082,-87.710884319,2013,4,9,21,Martes,No
9814471,HX463450,2014-10-11 10:45:00,ROBBERY,AGGRAVATED,BANK,No,No,12.0,1.0,24.0,41.8960672,-87.667597844,2014,10,11,10,Sábado,Sí
9584494,HX234705,2014-04-23 18:40:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,Sí,No,25.0,37.0,19.0,41.920010583,-87.770713068,2014,4,23,18,Miércoles,No
10029162,HY219073,2015-04-12 11:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,No,Sí,25.0,37.0,25.0,41.912262036,-87.758208894,2015,4,12,11,Domingo,Sí
9178319,HW323245,2013-06-17 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,No,Sí,4.0,10.0,51.0,41.703847723,-87.564454637,2013,6,17,11,Lunes,No
9111375,HW255904,2013-04-29 02:00:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,No,No,15.0,37.0,25.0,41.894960427,-87.753460758,2013,4,29,2,Lunes,No
8824898,HV498063,2012-09-29 22:00:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,No,No,8.0,18.0,66.0,41.760408821,-87.681804646,2012,9,29,22,Sábado,Sí
9059111,HW203745,2013-03-22 20:00:00,THEFT,FROM BUILDING,OTHER,No,No,7.0,20.0,68.0,41.775543828,-87.633317379,2013,3,22,20,Viernes,No
8890861,HV564639,2012-11-15 22:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,12.0,25.0,28.0,41.861525971,-87.650867632,2012,11,15,22,Jueves,No
10667525,HZ418349,2016-09-02 22:55:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,Sí,No,11.0,28.0,27.0,41.885451301,-87.711949455,2016,9,2,22,Viernes,No
9312521,HW456654,2013-09-18 00:01:00,THEFT,FROM BUILDING,APARTMENT,No,No,17.0,38.0,15.0,41.949826531,-87.743365476,2013,9,18,0,Miércoles,No
9553911,HX205627,2014-03-27 15:00:00,DECEPTIVE PRACTICE,FORGERY,BANK,No,Sí,22.0,21.0,71.0,41.735752655,-87.665801034,2014,3,27,15,Jueves,No
9936470,HY125287,2015-01-23 02:43:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,No,No,6.0,21.0,71.0,41.75033427,-87.665045312,2015,1,23,2,Viernes,No
10139003,HY328205,2015-07-05 06:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,25.0,29.0,25.0,41.904483983,-87.773016767,2015,7,5,6,Domingo,Sí
8830965,HV503643,2012-10-04 05:45:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,15.0,28.0,25.0,41.884271835,-87.762271872,2012,10,4,5,Jueves,No
9829985,HX479745,2014-10-24 00:26:00,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,ALLEY,Sí,No,10.0,12.0,30.0,41.851321987,-87.699073615,2014,10,24,0,Viernes,No
9856991,HX505810,2014-11-13 08:30:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,No,No,25.0,31.0,20.0,41.935819737,-87.736934192,2014,11,13,8,Jueves,No
8937734,HV609366,2012-12-19 17:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,No,Sí,18.0,42.0,8.0,41.892328543,-87.640520462,2012,12,19,17,Miércoles,No
10420424,HZ158686,2016-02-19 16:00:00,THEFT,$500 AND UNDER,STREET,No,No,12.0,25.0,28.0,41.87333166,-87.662968825,2016,2,19,16,Viernes,No
8895766,HV569654,2012-11-20 08:58:00,ASSAULT,SIMPLE,RESIDENCE,No,Sí,5.0,34.0,53.0,41.682771304,-87.630011358,2012,11,20,8,Martes,No
8562634,HV237619,2012-04-11 14:20:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,Sí,No,17.0,50.0,13.0,41.994758989,-87.7144777,2012,4,11,14,Miércoles,No
8640873,HV314435,2012-06-01 21:00:00,THEFT,RETAIL THEFT,DRUG STORE,No,No,24.0,50.0,2.0,41.997544797,-87.700467444,2012,6,1,21,Viernes,No
9905513,HX555126,2014-12-26 05:07:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,No,No,25.0,29.0,19.0,41.921330831,-87.779803112,2014,12,26,5,Viernes,No
9752555,HX402789,2014-08-23 23:00:00,THEFT,OVER $500,STREET,No,No,12.0,25.0,28.0,41.870846118,-87.66168772,2014,8,23,23,Sábado,Sí
10190574,HY378062,2015-08-11 12:40:00,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,SIDEWALK,Sí,No,1.0,42.0,32.0,41.882553868,-87.624383802,2015,8,11,12,Martes,No
8507243,HV184651,2012-03-05 19:35:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,No,No,7.0,16.0,68.0,41.779743747,-87.645319351,2012,3,5,19,Lunes,No
10659729,HZ409109,2016-08-25 19:30:00,THEFT,$500 AND UNDER,SIDEWALK,No,No,9.0,11.0,61.0,41.816196111,-87.644870644,2016,8,25,19,Jueves,No
9653473,HX303811,2014-06-14 22:35:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,7.0,17.0,68.0,41.76796145,-87.652978243,2014,6,14,22,Sábado,Sí
9669607,HX319375,2014-06-25 14:00:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),No,No,18.0,42.0,8.0,41.894692183,-87.615636574,2014,6,25,14,Miércoles,No
10072065,HY260613,2015-05-14 22:50:00,BATTERY,SIMPLE,HOTEL/MOTEL,Sí,No,1.0,42.0,32.0,41.888165132,-87.622937212,2015,5,14,22,Jueves,No
10665061,HZ415776,2016-08-31 21:00:00,THEFT,OVER $500,STREET,No,No,4.0,10.0,52.0,41.698557601,-87.525780195,2016,8,31,21,Miércoles,No
9587554,HX237375,2014-04-25 20:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,No,Sí,2.0,4.0,39.0,41.802415236,-87.592519489,2014,4,25,20,Viernes,No
9176419,HW303566,2013-06-03 18:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,17.0,39.0,14.0,41.9646152,-87.729139003,2013,6,3,18,Lunes,No
10038612,HY228511,2015-04-19 21:22:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,No,No,1.0,2.0,32.0,41.871371147,-87.627514417,2015,4,19,21,Domingo,Sí
8677828,HV353241,2012-06-26 00:45:00,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENTIAL YARD (FRONT/BACK),No,No,4.0,7.0,46.0,41.745608666,-87.560068639,2012,6,26,0,Martes,No
9786927,HX436033,2014-09-15 17:00:00,THEFT,FROM BUILDING,SMALL RETAIL STORE,No,No,9.0,3.0,61.0,41.795764158,-87.645195709,2014,9,15,17,Lunes,No
9355826,HW499361,2013-10-19 16:35:00,THEFT,$500 AND UNDER,SIDEWALK,No,No,4.0,8.0,43.0,41.757941429,-87.576120384,2013,10,19,16,Sábado,Sí
9443693,HW588198,2013-12-29 19:18:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,25.0,37.0,25.0,41.910731893,-87.755702367,2013,12,29,19,Domingo,Sí
9534741,HX188711,2014-03-17 19:11:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Sí,No,22.0,21.0,73.0,41.729323431,-87.66592255,2014,3,17,19,Lunes,No
9746145,HX396106,2014-08-20 15:00:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,No,No,7.0,6.0,68.0,41.767918154,-87.645705984,2014,8,20,15,Miércoles,No
10587454,HZ337974,2016-07-05 12:00:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,No,No,7.0,17.0,67.0,41.760359125,-87.669764783,2016,7,5,12,Martes,No
9874482,HX525368,2014-11-29 19:00:00,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,No,No,12.0,2.0,28.0,41.866361931,-87.666382528,2014,11,29,19,Sábado,Sí
8731909,HV408102,2012-07-30 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,Sí,Sí,16.0,38.0,17.0,41.944845695,-87.777445731,2012,7,30,22,Lunes,No
10587129,HZ337587,2016-07-06 07:50:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,No,No,11.0,28.0,27.0,41.87459188,-87.708834505,2016,7,6,7,Miércoles,No
9257190,HW401186,2013-08-10 02:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,5.0,34.0,49.0,41.696156156,-87.629235753,2013,8,10,2,Sábado,Sí
10284078,HY470637,2015-10-15 20:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,9.0,11.0,60.0,41.845009509,-87.642807527,2015,10,15,20,Jueves,No
9676234,HX326137,2014-06-30 19:45:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,15.0,28.0,25.0,41.884839745,-87.763346491,2014,6,30,19,Lunes,No
8746650,HV421792,2012-08-08 17:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,7.0,20.0,69.0,41.77522466,-87.630036026,2012,8,8,17,Miércoles,No
8607054,HV280678,2012-05-10 18:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),No,No,8.0,18.0,66.0,41.758506141,-87.68797035,2012,5,10,18,Jueves,No
9410452,HW553958,2013-12-01 02:15:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,No,Sí,6.0,8.0,44.0,41.746947085,-87.601424603,2013,12,1,2,Domingo,Sí
8593535,HV267595,2012-05-02 09:10:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",No,No,8.0,23.0,56.0,41.79054357,-87.780130326,2012,5,2,9,Miércoles,No
9902295,HX552534,2014-12-23 10:23:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Sí,No,12.0,1.0,24.0,41.895896023,-87.677913394,2014,12,23,10,Martes,No
8739551,HV414963,2012-08-04 08:20:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,No,Sí,3.0,20.0,42.0,41.783381141,-87.61327504,2012,8,4,8,Sábado,Sí
9443741,HW588266,2013-12-29 20:15:00,ASSAULT,SIMPLE,RESIDENCE,No,No,7.0,17.0,67.0,41.762576537,-87.667396093,2013,12,29,20,Domingo,Sí
8872655,HV546108,2012-11-02 19:00:00,THEFT,OVER $500,STREET,No,No,14.0,32.0,24.0,41.912761539,-87.662141232,2012,11,2,19,Viernes,No
9047743,HW192520,2013-03-14 20:00:00,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,No,Sí,1.0,3.0,35.0,41.841855999,-87.628741678,2013,3,14,20,Jueves,No
8927984,HV599650,2012-12-12 15:30:00,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",No,No,2.0,3.0,38.0,41.804866385,-87.624345972,2012,12,12,15,Miércoles,No
9129404,HW274159,2013-05-14 15:30:00,THEFT,$500 AND UNDER,SMALL RETAIL STORE,Sí,No,12.0,2.0,28.0,41.877822179,-87.655181405,2013,5,14,15,Martes,No
9960877,HY148752,2015-02-09 11:00:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,No,No,4.0,8.0,43.0,41.754430184,-87.580937034,2015,2,9,11,Lunes,No
8614557,HV288379,2012-05-15 22:13:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Sí,No,20.0,48.0,77.0,41.976851852,-87.654999693,2012,5,15,22,Martes,No
10390997,HZ127935,2016-01-20 21:13:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,No,No,9.0,14.0,58.0,41.80736865,-87.692941739,2016,1,20,21,Miércoles,No
9038683,HW184884,2013-03-09 02:25:00,BATTERY,SIMPLE,STREET,Sí,No,14.0,1.0,24.0,41.911069617,-87.687240439,2013,3,9,2,Sábado,Sí
9080176,HW224727,2013-04-08 17:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,4.0,7.0,51.0,41.718135047,-87.57525458,2013,4,8,17,Lunes,No
8558171,HV234096,2012-04-09 07:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,9.0,16.0,61.0,41.803106742,-87.668777414,2012,4,9,7,Lunes,No
10564253,HZ311168,2016-06-16 16:00:00,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,No,No,18.0,32.0,7.0,41.913581053,-87.654964655,2016,6,16,16,Jueves,No
9316388,HW460264,2013-08-29 21:00:00,THEFT,OVER $500,OTHER,No,No,4.0,10.0,51.0,41.707756212,-87.580708771,2013,8,29,21,Jueves,No
9416644,HW560150,2013-12-05 18:15:00,THEFT,$500 AND UNDER,SIDEWALK,No,No,7.0,15.0,67.0,41.778868505,-87.673896581,2013,12,5,18,Jueves,No
9170377,HW315270,2013-06-12 12:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",Sí,No,25.0,31.0,20.0,41.928001461,-87.735882518,2013,6,12,12,Miércoles,No
10012674,HY202424,2015-03-29 08:45:00,ASSAULT,SIMPLE,APARTMENT,No,No,25.0,27.0,23.0,41.904454188,-87.724574687,2015,3,29,8,Domingo,Sí
10586893,HZ337238,2016-07-03 15:30:00,THEFT,OVER $500,RESTAURANT,No,No,18.0,42.0,8.0,41.895979595,-87.631232395,2016,7,3,15,Domingo,Sí
9390015,HW533304,2013-11-12 09:00:00,THEFT,$500 AND UNDER,STREET,No,No,3.0,20.0,42.0,41.779682122,-87.612007536,2013,11,12,9,Martes,No
9560911,HX212670,2014-04-06 01:14:00,ASSAULT,SIMPLE,RESIDENCE,Sí,Sí,7.0,17.0,67.0,41.767821338,-87.665109456,2014,4,6,1,Domingo,Sí
9552852,HX205079,2014-03-30 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,No,No,6.0,17.0,69.0,41.751341622,-87.635533703,2014,3,30,21,Domingo,Sí
8486188,HV162908,2012-02-18 04:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,4.0,10.0,51.0,41.718387015,-87.551021805,2012,2,18,4,Sábado,Sí
10753983,HZ516336,2016-11-15 14:05:00,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,Sí,No,7.0,17.0,69.0,41.758089696,-87.633701346,2016,11,15,14,Martes,No
9370935,HW513848,2013-10-30 18:30:00,BATTERY,SIMPLE,SIDEWALK,No,No,7.0,16.0,68.0,41.779760687,-87.644024945,2013,10,30,18,Miércoles,No
9195752,HW340923,2013-06-29 00:01:00,THEFT,POCKET-PICKING,BAR OR TAVERN,No,No,19.0,44.0,6.0,41.942351064,-87.649344776,2013,6,29,0,Sábado,Sí
9229888,HW376240,2013-07-23 21:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,4.0,8.0,45.0,41.745391007,-87.59412814,2013,7,23,21,Martes,No
9245801,HW391225,2013-08-02 17:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,No,No,24.0,48.0,77.0,41.991776104,-87.664107399,2013,8,2,17,Viernes,No
9664440,HX314778,2014-06-22 21:47:00,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,Sí,No,2.0,4.0,38.0,41.813156828,-87.607644672,2014,6,22,21,Domingo,Sí
8529422,HV206532,2012-03-20 08:30:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,No,No,10.0,24.0,29.0,41.860039648,-87.707926227,2012,3,20,8,Martes,No
8507489,HV184821,2012-03-06 00:10:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,No,Sí,7.0,16.0,67.0,41.791565336,-87.663289748,2012,3,6,0,Martes,No
10668443,HZ419586,2016-09-03 23:00:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,7.0,6.0,68.0,41.768292458,-87.637226878,2016,9,3,23,Sábado,Sí
9778868,HX429035,2014-09-15 10:30:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,Sí,25.0,29.0,19.0,41.923764881,-87.779785749,2014,9,15,10,Lunes,No
10365242,HZ100883,2016-01-01 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,No,Sí,14.0,26.0,22.0,41.916288464,-87.713502188,2016,1,1,3,Viernes,No
9670464,HX320213,2014-06-24 20:30:00,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,OTHER,No,No,17.0,39.0,14.0,41.972743637,-87.747691962,2014,6,24,20,Martes,No
8497173,HV174341,2012-02-26 02:00:00,THEFT,$500 AND UNDER,APARTMENT,No,No,11.0,27.0,23.0,41.89605543,-87.721216518,2012,2,26,2,Domingo,Sí
10467518,HZ206421,2016-03-28 20:53:00,ASSAULT,SIMPLE,RESIDENCE,No,Sí,8.0,13.0,64.0,41.775193472,-87.74992155,2016,3,28,20,Lunes,No
10642747,HZ394138,2016-08-16 09:20:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Sí,No,14.0,26.0,24.0,41.902940868,-87.695032866,2016,8,16,9,Martes,No
8820778,HV493590,2012-09-25 19:00:00,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,RESIDENCE,No,No,20.0,48.0,77.0,41.977548659,-87.664785969,2012,9,25,19,Martes,No
9812845,HX461694,2014-10-09 19:50:00,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,Sí,No,7.0,17.0,67.0,41.764682386,-87.663785792,2014,10,9,19,Jueves,No
8607828,HV281367,2012-05-11 10:00:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Sí,No,25.0,37.0,25.0,41.902968556,-87.745986389,2012,5,11,10,Viernes,No
9297047,HW441989,2013-09-07 17:10:00,ROBBERY,ARMED: HANDGUN,STREET,No,No,3.0,20.0,69.0,41.769224555,-87.621395397,2013,9,7,17,Sábado,Sí
10800021,HZ570354,2016-12-30 16:31:00,ASSAULT,SIMPLE,STREET,Sí,No,17.0,30.0,16.0,41.940841645,-87.73271929,2016,12,30,16,Viernes,No
10675083,HZ427150,2016-09-09 13:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,2.0,2.0,35.0,41.832294667,-87.619357602,2016,9,9,13,Viernes,No
10484014,HZ223545,2016-04-12 18:15:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,OTHER,No,No,2.0,4.0,38.0,41.806758216,-87.606506483,2016,4,12,18,Martes,No
8999202,HW146248,2013-02-06 09:00:00,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,No,No,7.0,15.0,67.0,41.777065079,-87.6714367,2013,2,6,9,Miércoles,No
10582781,HZ332103,2016-07-02 00:10:00,ROBBERY,ARMED: HANDGUN,SIDEWALK,No,No,12.0,1.0,24.0,41.897528909,-87.665540426,2016,7,2,0,Sábado,Sí
9402086,HW544915,2013-11-17 00:00:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,No,No,10.0,24.0,29.0,41.855896939,-87.718809864,2013,11,17,0,Domingo,Sí
9779369,HX429227,2014-09-15 09:24:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,No,Sí,1.0,42.0,32.0,41.88320956,-87.630156699,2014,9,15,9,Lunes,No
8715630,HV391864,2012-07-20 13:05:00,ASSAULT,SIMPLE,RESIDENCE,No,No,12.0,2.0,28.0,41.865194268,-87.660036082,2012,7,20,13,Viernes,No
10677937,HZ430741,2016-09-10 14:00:00,THEFT,OVER $500,ALLEY,No,No,15.0,28.0,25.0,41.883517987,-87.760233117,2016,9,10,14,Sábado,Sí
8959250,HW108158,2012-04-30 11:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,No,No,7.0,17.0,68.0,41.762809823,-87.640027854,2012,4,30,11,Lunes,No
9364823,HW507716,2013-10-25 23:40:00,NARCOTICS,POSS: CRACK,HIGHWAY/EXPRESSWAY,Sí,No,19.0,46.0,6.0,41.953291024,-87.644551581,2013,10,25,23,Viernes,No
8668604,HV343696,2012-06-19 18:15:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,12.0,2.0,28.0,41.879956158,-87.680092281,2012,6,19,18,Martes,No
10092960,HY281616,2015-05-30 20:34:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Sí,No,11.0,28.0,26.0,41.880660786,-87.731186405,2015,5,30,20,Sábado,Sí
8666050,HV341605,2012-06-18 21:15:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,No,No,1.0,42.0,32.0,41.884769738,-87.615751308,2012,6,18,21,Lunes,No
9849647,HX498175,2014-11-06 14:31:00,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,Sí,No,18.0,42.0,8.0,41.894949856,-87.62353785,2014,11,6,14,Jueves,No
10056368,HY245914,2015-05-03 18:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,6.0,18.0,71.0,41.753065431,-87.67321523,2015,5,3,18,Domingo,Sí
9409809,HW553206,2013-11-30 13:24:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Sí,No,19.0,46.0,3.0,41.965411963,-87.656510962,2013,11,30,13,Sábado,Sí
8613047,HV287040,2012-05-15 01:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,No,No,24.0,40.0,1.0,42.000601058,-87.669242809,2012,5,15,1,Martes,No
9945513,HY133805,2015-01-26 16:00:00,THEFT,$500 AND UNDER,STREET,No,No,10.0,25.0,31.0,41.847788486,-87.683076895,2015,1,26,16,Lunes,No
10191525,HY378989,2015-08-11 23:00:00,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,No,No,8.0,18.0,70.0,41.745971272,-87.685244965,2015,8,11,23,Martes,No
9539470,HX192874,2014-03-20 23:45:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,25.0,29.0,25.0,41.913529065,-87.776982752,2014,3,20,23,Jueves,No
10615441,HZ368109,2016-07-22 15:00:00,ROBBERY,STRONGARM - NO WEAPON,STREET,No,No,15.0,29.0,25.0,41.880238942,-87.76527117,2016,7,22,15,Viernes,No
9721003,HX370889,2014-08-02 12:30:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,Sí,4.0,7.0,46.0,41.738466847,-87.566038706,2014,8,2,12,Sábado,Sí
8654697,HV330337,2012-06-11 12:00:00,THEFT,OVER $500,APARTMENT,No,No,6.0,8.0,44.0,41.750471926,-87.600314475,2012,6,11,12,Lunes,No
10542015,HZ287660,2016-05-31 16:05:00,BATTERY,SIMPLE,STREET,No,No,10.0,22.0,29.0,41.849473819,-87.724703518,2016,5,31,16,Martes,No
9184957,HW329782,2013-06-22 01:20:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,No,No,6.0,8.0,44.0,41.748978737,-87.600269164,2013,6,22,1,Sábado,Sí
9330387,HW474427,2013-09-30 08:15:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,No,No,14.0,32.0,24.0,41.911182685,-87.673822316,2013,9,30,8,Lunes,No
10577290,HZ326156,2016-06-27 19:45:00,CRIMINAL DAMAGE,TO PROPERTY,STREET,No,Sí,6.0,6.0,44.0,41.74750857,-87.612100297,2016,6,27,19,Lunes,No
8522079,HV199193,2012-03-14 17:00:00,THEFT,$500 AND UNDER,STREET,No,No,4.0,7.0,43.0,41.75658632,-87.569986391,2012,3,14,17,Miércoles,No
9882130,HX533319,2014-12-06 23:30:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,No,No,8.0,23.0,64.0,41.778047603,-87.795485755,2014,12,6,23,Sábado,Sí
10025893,HY214336,2015-04-07 22:30:00,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,Sí,Sí,9.0,16.0,63.0,41.801129799,-87.68249258,2015,4,7,22,Martes,No
21726,HX367730,2014-10-13 06:15:00,HOMICIDE,FIRST DEGREE MURDER,GOVERNMENT BUILDING,Sí,No,1.0,42.0,32.0,41.878562742,-87.632267636,2014,10,13,6,Lunes,No
9027084,HW174318,2013-02-28 21:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,No,Sí,4.0,8.0,43.0,41.754595088,-87.579718355,2013,2,28,21,Jueves,No
10363112,HY554892,2015-12-29 14:30:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,No,No,3.0,6.0,69.0,41.768389851,-87.621767531,2015,12,29,14,Martes,No
